"","A1","A2","A3","B1","B2","B3","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FANCE",612.530752755626,489.682673304079,581.677367757906,561.612822001614,595.283665301612,527.205624069571,561.332150865068,0.00112494694765721,0.126909448562566,0.00886417016541224,0.992927508099232,0.997936760425205
"RPL10A",14710.8347268947,13917.0041583352,18989.8748391404,15907.7327956358,14056.6045736723,14744.0556792712,15387.6844621583,0.0910066727786224,0.123572452348066,0.736464082806125,0.461448318028943,0.722699254950031
"TEAD3",565.413002543655,536.425110301287,522.385122889789,603.28727169078,584.128434776369,554.143137708162,560.963679985007,-0.0999672950131491,0.10962992888653,-0.911861350531554,0.361841709483964,0.648071152598732
"TULP1",23.5588751059856,20.0324729988032,8.17824067146441,14.8837320318449,21.2963491845551,17.7017946767885,17.608577444907,-0.0638267520328855,0.521616434058969,-0.122363384021888,0.902611235869072,NA
"RP3-340B19.2",11.2185119552312,6.67749099960108,18.4010415107949,5.95349281273796,16.2257898548991,29.2464433790419,14.620461752051,-0.51186122433569,0.661878787409321,-0.773345866452649,0.439317717956267,NA
"FKBP5",882.896890876699,945.977891610153,750.353581606859,741.209855185876,754.49922825281,706.532500577906,796.911658018384,0.227898754488616,0.117948158595439,1.93219425553143,0.0533355339507001,0.230661619022144
"LHFPL5",131.256589876206,140.227310991623,62.3590851199161,107.162870629283,107.495857788707,150.850076376111,116.558631796974,-0.137141053681462,0.295161442298908,-0.464630653019306,0.642195977034805,0.839270245189697
"SRPK1",2216.77796235369,2132.34545920594,1784.90102654711,1820.77655189569,1854.81060278816,1862.53665729688,1945.35804334791,0.147009816756167,0.104859998455678,1.40196279726539,0.160926356355168,0.431526385412749
"MAPK14",3021.14526954378,2999.30637398748,2773.44586771037,2565.95540229006,2550.49134281696,2420.52801123912,2721.81204459796,0.22267399777615,0.0832833640831548,2.67369120144835,0.00750214964579307,0.0655801386097965
"RP1-179N16.3",29.1681310836012,43.403691497407,18.4010415107949,18.8527272403369,40.5644746372478,26.9375136385912,29.5545966013298,0.0740096044168772,0.446748450916954,0.165662811510531,0.868422313704318,NA
"BRPF3",3518.12534916052,3244.14771063952,2354.31103329782,2576.87013911341,2668.12831926498,2696.82993684639,2843.06874805377,0.198719980693823,0.138635260057873,1.43340143489374,0.151743148580808,0.418784164809516
"KCTD20",9756.73984746462,9564.39294176194,8404.16457001361,9658.54983986521,10554.8763006119,10364.7856048831,9717.25151743339,-0.141401695687682,0.0905373414090405,-1.56180525611903,0.118333873204612,0.36377224786312
"STK38",1792.71821044595,1918.66574721871,1906.55235653514,1060.71396946948,992.815516746641,970.5201342361,1440.33098910867,0.894280085575214,0.090767887536848,9.85238402967319,6.69370571976474e-23,3.49813060914905e-20
"SRSF3",10205.4803256739,9765.83058691658,12100.7293535155,9707.17003116924,9409.94400397557,9444.29228169007,10105.5744304901,0.167338461424227,0.0991389704164757,1.68791808832844,0.0914269538698698,0.316160767777234
"CDKN1A",8465.4891214175,8281.20175467194,8981.75281743579,9758.76696887963,9274.05301394079,9119.50283153335,8980.12775131316,-0.129760325954457,0.0772281429883474,-1.68022071920123,0.092914379559262,0.319120870287403
"CPNE5",26.924428692555,26.7099639984043,22.4901618465271,69.4574161486095,80.1148374085645,48.4875245494642,45.6973887740208,-1.37467916336065,0.338351336082027,-4.06287493727345,4.84720023568047e-05,0.00132282492115937
"PPIL1",1766.91563294892,1699.42145939847,1986.29020308192,1710.63693486004,1596.2120769757,1690.90621325671,1741.73042008696,0.125826663883216,0.0970574124244879,1.29641477904752,0.194832623078148,0.475559241160901
"C6orf89",2806.87169119886,2932.53146399147,2725.39870376551,3132.52946830229,3085.94240802863,3063.94976557804,2957.87058347747,-0.133066422409364,0.0778473469656615,-1.70932507780977,0.0873907505279695,0.30875071813086
"MTCH1",12062.1440542646,12469.1015265884,14146.3118014656,12669.0327055064,11274.895725423,11603.1415890115,12370.7712337099,0.121842798158599,0.0945591617630806,1.28853509154277,0.197559761600249,0.478895744163245
"COX6A1P2",89.74809564185,99.049449827416,171.743054100753,135.93808589085,103.439410324982,132.378638452505,122.049455706393,-0.0424708437872382,0.265981714123463,-0.159675803004729,0.873136462715004,0.951865852983129
"PIM1",275.975394098689,318.293737647651,304.639465012049,351.256075951539,438.096326082277,367.119828731657,342.563471253977,-0.362067156951527,0.144183245689413,-2.51115970666564,0.0120335242144893,0.0901166309804417
"TMEM217",14.5840655418006,5.5645758330009,15.3342012589958,28.7752152615668,17.2399017208303,18.4714379236054,16.6615662566333,-0.85425137252321,0.542944260201036,-1.57336845628851,0.11563352657368,NA
"TBC1D22B",797.636200016942,864.73508444834,749.331301522926,578.481051637705,672.356167112383,720.38607902061,730.487647293151,0.289193584585804,0.122562003218649,2.35956966262934,0.0182961453405462,0.117724372151544
"RNF8",1004.0568199932,1115.14099693338,1369.85531247029,1154.97760567116,1108.4242694628,1138.30236204218,1148.4595610955,0.0371524096771038,0.125919318765979,0.295049322385167,0.767956202063489,0.905210012627163
"CMTR1",3735.76448109201,3557.98978762077,3152.71177884953,3704.06477832513,3568.65965621188,3725.84295784057,3574.17223998998,-0.0745983905765528,0.0922389903626446,-0.808751161339295,0.418658293481598,0.69036609924739
"CCDC167",596.824836018302,547.554261967288,813.734946810709,577.488802835582,508.070044831529,482.566315754191,587.706534702934,0.32215289683433,0.16125665294924,1.99776499724162,0.0457421438129098,0.211173536719317
"ZFAND3",3391.35616406641,3292.00306280333,3023.90448827396,4424.43740866642,4243.04404705612,4361.56827971132,3789.38557509626,-0.424817619213302,0.0828283220468857,-5.12889321810516,2.91450593280833e-07,1.71522612667301e-05
"BTBD9",742.665491436309,841.363865949736,558.164925827446,652.899711796929,736.245214666048,715.768219539709,707.851238202696,0.0243742496438882,0.152130538316624,0.160219308454421,0.872708319926213,0.951667884365328
"GLO1",7259.49908623014,6868.91240825631,7543.40473934198,6902.08266756754,6521.75340980352,6545.81581417766,6940.24468756286,0.118123645544147,0.0784778673295601,1.50518419477556,0.132276727472536,0.38696718415331
"SAYSD1",253.538370188226,267.099639984043,325.08506669071,272.868420583823,230.203393566381,261.678703917743,268.412265821821,0.145745110112986,0.157913323785454,0.922943717599153,0.356036536435856,0.644357577023751
"ANKRD18EP",71.79847651348,71.2265706624115,25.5570020983263,55.5659329188876,96.3406272634636,83.8911139030412,67.396620559935,-0.489032040595628,0.374174834551982,-1.30696133314569,0.191225844011953,0.471103797321934
"KIF6",637.211479057135,745.65316162212,667.548894808282,761.054831228336,895.460777617246,935.116544882523,773.67428153594,-0.338975809469101,0.122624238715771,-2.76434588315616,0.00570370438149424,0.0545925990800163
"DAAM2",11435.0292359672,11585.4468843079,6509.87957448567,9344.00696959222,11037.5935487951,10270.8891287714,10030.4742236533,-0.0538714374296323,0.180464833632454,-0.298514875974952,0.765310224014149,0.903319599004493
"XXyac-YR38GF2.1",97.6010540105119,87.9202981614142,32.7129626858576,54.5736841167646,52.7338170284222,55.4143137708162,63.4926882956311,0.419269316380013,0.36562718512237,1.14671264457453,0.251500402793999,0.544375871852817
"DAAM2-AS1",68.4329229269106,53.4199279968086,26.5792821822593,37.7054544806737,52.7338170284222,65.4196759794358,50.715180099085,-0.0800568840131502,0.376916939956419,-0.212399272960262,0.831795552932811,0.93491129551507
"MOCS1",1251.98593420381,1130.72180926578,1033.52516485631,1136.12487843083,1136.81940170887,1085.19697801182,1129.06236107957,0.0246459841818963,0.105038480561057,0.234637668502545,0.814489970361667,0.927558727206354
"RP1-278E11.3",58.3362621672025,42.2907763308068,83.8269668825102,79.3799041698394,42.5926983691102,76.9643246816891,63.8984887668597,-0.109880138559233,0.338171022965842,-0.324924760245741,0.745238016819935,0.894222406532843
"OARD1",544.097829828716,549.780092300489,655.281533801086,640.00047736933,601.368336497199,583.389581087204,595.652975147337,-0.0594536624935234,0.121300588300833,-0.490134988843374,0.624038380548783,0.829152999274875
"NFYA",1898.17222282513,1840.7616855567,1637.69269446075,2073.79999643706,2164.11472189717,2190.40468044087,1967.49100026961,-0.258264216862497,0.0934792297131418,-2.76279787130284,0.00573082437601601,0.054797283861559
"ADCY10P1",90.8699468373731,112.404431826618,118.584489736234,172.651291569401,155.159115487473,183.944735989237,138.935668574389,-0.669595505331893,0.193753912873538,-3.45590700802484,0.000548444495516173,0.00959227220069451
"FOXP4-AS1",17.94961912837,11.1291516660018,7.15596058753136,13.8914832297219,10.141118659312,12.3142919490703,12.0969375366679,-0.0120572432754704,0.591089084374364,-0.0203983521168088,0.983725598398142,NA
"FOXP4",2229.11832550445,2046.65099137773,1757.29946428091,1962.66813059928,1991.71570468887,1979.52243081304,1994.49584121071,0.0235462028619295,0.106376911686342,0.221346930350421,0.82482231094487,0.93188466844431
"TFEB",86.3825420552806,102.388195327217,134.940971079163,168.682296360909,124.735759509537,87.7393301371256,117.478182411539,-0.228677189924476,0.27361459519332,-0.835763858879334,0.403287762126135,0.680919438120697
"FRS3",87.5043932508037,76.7911464954124,102.228008393305,67.4729185443635,64.9031594195965,69.2678922135202,78.0279197195003,0.403004560978179,0.237682843801469,1.69555595402922,0.0899700051885302,0.313706463247437
"RP11-298J23.10",10.0966607597081,5.5645758330009,29.6461224340585,4.96124401061496,16.2257898548991,16.1625081831547,13.7761501792394,0.280118746637711,0.71079641126376,0.394091391288364,0.693513566553106,NA
"USP49",124.525482703067,119.081922826219,105.294848645104,129.984593078112,150.088556157817,189.332238716955,136.384607021212,-0.434167665937483,0.208746604038781,-2.07987894191957,0.0375366379756469,0.185844725027494
"MED20",556.43819297947,504.150570469881,643.014172793889,471.318181008422,434.039878618552,400.214488344784,501.529247369166,0.386195920042392,0.135534528054286,2.84942830130864,0.00437978761825148,0.0454502980400759
"BYSL",2044.01287824313,1993.23106338092,2282.7514274225,1689.79971001546,1527.25247009238,1600.85795337913,1856.31758375559,0.391770909620864,0.0961896726893977,4.07289991396391,4.64313804338725e-05,0.00127980165689566
"CCND3",1541.42354264877,1482.40300191144,1625.42533345355,4331.16602126686,4201.46546055294,4010.61095916282,2865.41571983273,-1.43136809672632,0.0847880601894085,-16.8817177032802,6.13339508181065e-64,2.0033201685964e-60
"TAF8",711.253657961661,694.459063958512,717.640618921002,876.155692274603,763.62623504619,867.387939162637,771.753867887434,-0.240373863602845,0.105913992753297,-2.26951942188359,0.0232367575106332,0.137432429550214
"MRPS10",1927.34035390873,1994.34397854752,2333.86543161916,1775.13310699803,1825.40135867615,1784.03304612155,1940.01954597852,0.216728607233501,0.101115760114838,2.1433711914677,0.0320833044467932,0.169106048394516
"TRERF1",805.489158385604,850.267187282537,629.724531702759,696.558659090341,772.753241839571,742.7057331783,749.583085246519,0.0463049030376811,0.133216588552729,0.347591118649259,0.728147277154707,0.886143298274757
"UBR2",1950.89922901471,1836.3100248903,1453.6822793528,1721.55167168339,1830.47191800581,1808.66163001969,1766.92945882778,-0.033086756813615,0.120712976873196,-0.274094448423479,0.784012040045841,0.91334082061515
"TBCC",784.173985670664,830.234714283734,1018.19096359732,852.341721023651,736.245214666048,734.239657463314,825.904376117455,0.181821024143769,0.131169973068079,1.38614821586799,0.165701650094402,0.438881238324591
"BICRAL",488.005270052559,529.747619301686,298.505784508451,380.031291213106,526.324058418291,569.5360026445,465.358337689765,-0.167142269455881,0.213986032121914,-0.781089624394997,0.43474978389088,0.704742628114166
"RPL7L1",5497.07085806331,5191.74925218984,5304.6113555286,5337.30630661958,5520.82499812943,5493.71349577897,5390.87937771829,-0.032025134922256,0.0731317129547054,-0.437910362390814,0.661451263540913,0.849406404379991
"C6orf226",26.924428692555,44.5166066640072,53.1585643645187,51.5969377103956,42.5926983691102,41.5607353281121,43.3916618547831,-0.117512802464044,0.339912616033406,-0.345714742322171,0.729557103901798,0.886831369787588
"PTCRA",16.8277679328469,24.484133665204,29.6461224340585,26.7907176573208,42.5926983691102,26.9375136385912,27.8798256161886,-0.431143916716778,0.412151513858465,-1.04608111876264,0.295523581798495,NA
"RP3-475N16.9",8.974809564185,17.8066426656029,38.8466431894559,18.8527272403369,16.2257898548991,27.7071568854081,21.4022948999813,0.0631115275582736,0.550619538774201,0.114619121033688,0.90874702320308,NA
"CNPY3",2866.32980456158,3133.96910914611,3483.93052604384,3214.8861188785,2751.28549227133,2749.16567762994,3033.26112142188,0.122361328413677,0.109223094748231,1.12028805533968,0.262591030475283,0.555497379073766
"RP3-475N16.1",67.3110717313875,52.3070128302084,34.7575228537237,65.4884209401175,52.7338170284222,50.7964542899148,53.899049945629,-0.132239472690402,0.316097808203237,-0.418349856463978,0.675691342654285,0.857782153277514
"RPL24P4",120.038077920974,93.4848739944151,211.611977374142,136.930334692973,99.3829628612572,116.216130269351,129.610726185519,0.272756649119447,0.287316423212669,0.949324950065786,0.342455367697272,0.633903021362896
"PEX6",269.24428692555,260.422148984442,357.798029376568,416.744496891657,351.896817478125,357.884109769854,335.664981571033,-0.341827618874776,0.162365711483317,-2.10529437374404,0.0352656915660791,0.179193429290232
"PPP2R5D",2449.00115982698,2519.63993718281,1946.42127980853,1809.86181507234,2027.20961999646,2038.78496081795,2131.81979545084,0.234441429049338,0.119047881406892,1.96930366402778,0.0489182306959503,0.218501430441911
"MEA1",1821.88634152956,1756.18013289508,1985.26792299799,1657.0554995454,1559.70404980218,1667.04727260539,1741.19020322926,0.187917080735953,0.0918869600605851,2.04508975606605,0.0408460100295244,0.197356923459962
"KLHDC3",3180.44813930806,3160.67907314451,3680.20830215898,2935.07195667981,3084.9282961627,2998.53008959861,3173.31097617545,0.152361993131634,0.0930887629324346,1.63673883218558,0.101685051398306,0.335181614212519
"RRP36",2756.38838740032,2715.51300650444,3179.29106103179,2723.72296182762,2501.81397325226,2698.36922334002,2762.51643555941,0.126764395495287,0.0969945720776061,1.30692257082037,0.191239009630717,0.471103797321934
"CUL7",930.014641088671,899.235454612945,930.274876379076,952.558850038073,999.914299808159,948.20048007841,943.366433667556,-0.0714757123140091,0.0928969885725073,-0.769408281283751,0.44165097397451,0.709938606714292
"KLC4",342.164614634553,380.616986977261,348.59750862117,414.759999287411,343.783922550675,376.35554769346,367.713096627422,-0.0833580335196564,0.133635158542134,-0.623773222773364,0.532776527452802,0.768291979157931
"MRPL2",167.155828132946,131.323989658821,236.146699388535,131.969090682358,126.763983241399,153.159006116561,157.75309953677,0.375888803348655,0.229741461504265,1.63613829601096,0.101810646840622,0.335181614212519
"PTK7",56.0925597761562,64.5490796628104,69.5150457074475,93.2713873995613,101.41118659312,66.1893192262527,75.1714297275579,-0.447858094637474,0.263281498729335,-1.70106177911837,0.0889313870018047,0.311498276455383
"SRF",3143.4270498558,3198.51818880892,2852.16143417321,2339.72267540602,2446.03782062604,2413.60122201777,2732.24473181463,0.352613696896409,0.0857901544133861,4.11018839291644,3.95336443645771e-05,0.00113269092899825
"CUL9",1782.62154968625,1830.7454490573,1411.76879591154,1741.39664772585,1919.71376220775,1870.23308976505,1759.41321572562,-0.138949421342259,0.118066288920644,-1.17687633457888,0.239244869029153,0.529965109166816
